Protein,Low Acetate,High Acetate,Higher Acetate,High Fomrate,WTvsAchrs48,WTvsAchr144,WTvsH2hr,WTvsH2hr144
GSU1264,-3.036280542,-0.49443193,-2.751249556,-2.751249556,-2.085311211,-7.108783211,-0.084512079,-6.048261879
GSU1265,-3.31940087,-1.590333082,-3.457308002,-3.457308002,-2.303016391,-2.343417781,-1.994964239,-2.022088741
GSU1266,-0.226594472,0.139551785,0.070060933,0.070060933,-0.355461784,-0.708570955,-5.383249342,-6.438219156
GSU1267,-0.861819219,-0.414659063,-0.726576167,-0.726576167,1.733443184,1.583569157,-5.143065866,-0.581766572
GSU1268,-2.800919278,0.407272587,-0.982869611,-0.982869611,3.266694941,3.160397796,0.527421158,1.82850866
GSU1269,-2.466820536,0.277719655,-0.885028683,-0.885028683,-1.277924464,-1.885645852,0.314511494,-0.881258198
GSU1270,-0.089471353,0.211267322,0.695196137,0.695196137,-4.824217445,-1.116898623,1.775043646,0.219032981
GSU1271,0.041419753,0.516312008,0.470491868,0.470491868,0.728711523,0.553030235,0.281837312,-0.384449061
GSU1272,-0.06909678,0.445977365,0.564680972,0.564680972,0.542676074,-1.105633433,-0.058461512,-1.151547215
GSU1273,-0.148189786,0.52633635,0.443868349,0.443868349,1.751700331,1.503898768,-3.052714761,0.00973882
GSU1274,0.842880112,0.978664531,0.921468733,0.921468733,0.847349812,0.258233316,0.603060113,3.632199557
GSU1275,0.432364751,0.831277032,0.786198761,0.786198761,-3.437605513,-3.407780884,0.509541864,0.427936158
GSU1276,-0.303106756,0.246328743,0.17601037,0.17601037,-1.379743895,-6.797518892,0.513765975,-0.105863234
GSU1277,-0.621535787,-0.231919276,-0.206602795,-0.206602795,0.186583657,-1.630280907,-0.497663611,1.663457701
GSU1278,-1.071690113,-0.670906148,0.066212814,0.066212814,-5.101011685,-5.071616228,-0.887552912,0.512535618
GSU1279,-0.88371896,-3.510078969,-0.732520586,-0.732520586,0.32176179,0.306313766,0.320209358,-5.266359724
GSU1280,-0.585922019,-2.296786376,-1.344727135,-1.344727135,2.520843021,1.643158467,3.831809779,-3.473105258
GSU1281,-0.613965573,-3.189267409,0.155580318,0.155580318,0,0,0,0
GSU1282,-1.283558604,-3.778280565,-0.019370621,-0.019370621,0,0,0,0
GSU1283,-0.659986283,-1.687352076,-0.211261686,-0.211261686,-0.422925112,3.008946226,1.743667462,1.268463844
GSU1284,-0.963751956,-1.901562683,-0.413484413,-0.413484413,-6.418951847,-0.514549431,0.285889463,1.69855214
GSU1285,1.441492841,0.287582401,1.025873334,1.025873334,-4.949776564,-1.153489183,0.931182039,-3.473105258
GSU1286,-0.878904053,-1.527260313,-0.206313546,-0.206313546,0,0,0,0
GSU1287,0.241298156,-0.615149024,0.709495511,0.709495511,0,0,0,0
GSU1289,-0.66015383,-1.340398574,0.027325762,0.027325762,2.501829097,0.674806758,-1.157508963,7.989302993
GSU1290,0.29588912,-0.411780134,0.309034817,0.309034817,0.786328465,1.229156872,0.958494218,1.365060759
GSU1291,0.152775205,0.186904466,0.152002673,0.152002673,0.749658486,-0.547895529,0.862170859,0.161371836
GSU1292,0.18842144,0.075358897,-0.330347715,-0.330347715,-6.069190864,2.107696821,1.489679875,-0.025684024
GSU1293,0.941776717,0.160695324,0.359419945,0.359419945,-2.526083373,-0.412983856,2.712825739,-1.069169851
GSU1294,1.034574401,0.40368825,0.838367936,0.838367936,0.105826413,-2.396839777,-3.49351271,0.579533486
GSU1295,1.197695139,1.215006189,-0.054907116,-0.054907116,4.337942551,1.045763225,8.691425035,0.634520506
GSU1296,0.525264212,0.332744477,0.020135137,0.020135137,1.352843309,4.066348694,1.615261092,1.18947614
GSU1297,0.456573109,-0.197343345,0.38158046,0.38158046,-1.114226875,0.624404459,0.329248589,0.372858891
GSU1298,1.059235915,0.441476982,0.843146644,0.843146644,0.241150921,0.147645408,-2.052636982,0.626208144
GSU1299,0.504216874,0.761336668,0.730422937,0.730422937,0.526524094,2.589903678,-0.003307014,-0.722403513
GSU1300,0.519132059,0.310989153,0.121111272,0.121111272,-0.15378465,-0.757149012,0.444158244,-1.770365454
GSU1301,0.265705756,0.195371501,-0.086960513,-0.086960513,2.214590989,-5.216055617,0.523712375,-5.498118945
GSU1302,0.344867542,0.294900068,0.355880128,0.355880128,2.475850241,2.20681804,-0.53241153,1.82850866
GSU1303,1.689296383,0.522533705,1.36041206,1.36041206,1.721296138,2.064801897,0.27657875,-0.700554845
GSU1304,1.34400541,0.724643896,0.782630709,0.782630709,0.165539933,1.512592276,1.814251394,-0.52865876
GSU1305,0.480216238,1.557022584,0.214524837,0.214524837,9.711584209,1.776212891,-2.084808424,-0.115568933
GSU1306,1.800584935,1.20278752,1.734624744,1.734624744,1.759518718,8.929999191,-1.516516163,0.473272209
GSU1307,1.434475591,1.08382436,2.092116465,2.092116465,-0.112220077,0.605003426,-0.638160252,-0.648964755
GSU1308,0.915045138,0.956269829,1.776580289,1.776580289,0.071733836,0.354735826,-3.035855156,-0.061629937
GSU1309,1.005752993,-1.016535581,0.692937525,0.692937525,-1.168170264,-1.638260704,0.065384823,0.318675169
GSU1310,-0.566809122,-0.411244874,-0.955195508,-0.955195508,-0.546451959,-1.011599268,1.000818301,0.288019206
GSU1311,-1.540228759,-0.461041032,-0.942369068,-0.942369068,-0.205216391,0.078262352,2.074684909,-2.310595009
GSU1312,-0.514216888,0.320543887,0.329432295,0.329432295,-0.584930165,-0.914676957,1.366826981,-1.839877022
GSU1313,-1.656254566,-0.752606064,-0.444683749,-0.444683749,1.795147132,-6.334463718,-0.645939811,-0.112280727
GSU1314,-0.607385416,-0.200369989,0.229057724,0.229057724,1.363438042,0.762721727,0.788269234,0.358323208
GSU1315,1.536051969,0.58812843,-0.080600326,-0.080600326,0.3159798,1.609735305,1.10473099,0.56073695
GSU1316,2.768282597,-0.260846836,0.57063128,0.57063128,-1.608368335,-0.70702293,-5.843480007,-1.536056933
GSU1317,-1.226257313,-1.236942315,-1.527042285,-1.527042285,-0.430762775,-0.832293056,-6.267575222,0.138715743
GSU1318,-1.172685544,-1.003308787,-2.29480248,-2.29480248,0,0,0,0
GSU1319,1.022492459,0.820443823,0.706199631,0.706199631,0.246923231,-1.769748548,-0.457062472,-0.271016026
GSU1320,0.875956367,0.657770933,0.361841496,0.361841496,0.625905181,4.097213714,-0.693237732,-2.86069618
GSU1321,-0.29883179,0.053330509,-0.455881295,-0.455881295,0.526524094,-0.744710884,0.638463585,4.974100372
GSU1322,0.728855138,0.507430255,-0.234757087,-0.234757087,1.358057623,0.856864564,-6.520980299,1.323070691
GSU1323,0.882816551,0.570790083,0.22417423,0.22417423,-1.415114107,1.975048721,-0.639804186,1.888040447
GSU1324,-1.389567608,-1.142024909,-1.039860725,-1.039860725,-0.574274979,1.230258725,-0.435893786,-0.758336812
GSU1326,0.137014393,0.024970435,-0.348589188,-0.348589188,-0.292218081,1.496725141,-2.479860351,0.131483411
GSU1327,-0.246361552,-0.310870946,-1.427481167,-1.427481167,-0.420611397,-2.222550942,2.62529336,5.313724615
GSU1328,-1.83535541,-1.552189285,-1.758042708,-1.758042708,-0.319669608,0.298066104,1.685817037,3.271841918
GSU1329,-0.799250193,-1.301687421,-2.126478899,-2.126478899,-1.218013823,-1.349136537,-0.857227577,1.996000878
GSU1330,2.281002626,-0.386935425,1.728768786,1.728768786,-0.521177555,-1.161838104,-4.266118576,3.831739085
GSU1331,2.250862202,-0.147404151,1.997563912,1.997563912,0.144835207,-0.632394059,4.223727582,2.654762085
GSU1332,2.314762426,-0.058516173,2.076792477,2.076792477,0.111443925,-0.358457213,3.809702144,0.863788174
GSU1333,1.866832281,-0.730370165,2.292608662,2.292608662,0.998573948,-0.492788959,0.900627799,-0.070244163
GSU1334,1.715621858,-0.14527259,0.92578193,0.92578193,-1.139850919,-0.13503778,4.415437474,-4.69577389
GSU1336,-1.515945586,-1.662254917,-0.967549004,-0.967549004,0,0,0,0
GSU1337,0.308899091,-0.222345818,-0.322163653,-0.322163653,-3.631902418,-1.241755776,1.235284121,-0.394238721
GSU1338,0.481516669,-2.394501567,0.276284753,0.276284753,0,0,0,0
GSU1339,0.214664305,-3.173018827,0.389879383,0.389879383,-3.725822345,0.042392097,1.821857475,-0.253452428
GSU1340,0.625492353,-2.820951993,0.226752191,0.226752191,1.96522748,1.845219213,3.469689384,0.35338641
GSU1341,1.906160495,-2.076363652,0.639632041,0.639632041,1.02284936,-2.900966821,2.683096834,-0.541549606
GSU1342,1.387352019,0.995094875,0.683710266,0.683710266,-4.226293348,2.994544179,-1.157508963,-5.49031715
GSU1343,1.401452085,0.615472305,0.515076925,0.515076925,5.524016808,2.232351861,-0.367443385,0.427936158
GSU1344,0.717917914,0.171259336,1.436792457,1.436792457,3.649784764,1.964237858,-0.505765337,2.695823786
GSU1345,-0.474996152,-1.972628242,-0.299196308,-0.299196308,1.823896272,-4.192106826,0.638148704,-1.43842876
GSU1346,0.38790988,-0.752977313,1.848151318,1.848151318,3.981151093,5.363484625,0.281837312,0.213869594
GSU1347,0.914295344,-0.124650907,1.500471526,1.500471526,2.841523168,4.631909846,0.871523592,0.188952471
GSU1348,1.035565003,-0.09364077,1.81345897,1.81345897,1.466911851,2.235274598,1.351258,-2.579478196
GSU1349,1.337174751,0.161286927,1.793835594,1.793835594,2.632230101,4.003107983,1.743667462,0.841472966
GSU1350,0.49123609,-0.165211781,0.561584356,0.561584356,2.358394265,2.726928208,-0.399369672,-1.05158643
GSU1351,1.525554373,-0.372130743,2.145762842,2.145762842,0,0,0,0
GSU1352,0.741930205,-1.065650236,0.423363581,0.423363581,0,0,0,0
GSU1353,-1.093265443,-1.317378422,-0.578005257,-0.578005257,1.125815867,2.327922595,0.427962801,-0.729013338
GSU1354,-0.087950378,-0.270562702,-0.768918939,-0.768918939,0.301132725,2.939686107,2.055039115,0.213666501
GSU1355,-0.193893145,-0.312002626,0.46384804,0.46384804,-0.584723337,1.184773453,0.81413388,0.70792982
GSU1356,-0.087266183,-0.320900727,-0.091974988,-0.091974988,0.831596234,5.681064188,1.672393649,1.282910215
GSU1357,-0.877699709,-0.926642317,0.565226303,0.565226303,2.739373512,-4.495451781,-4.544734658,-0.80706279
GSU1358,-0.304743476,-0.319378713,0.220541391,0.220541391,1.453596424,-0.969066836,1.079925935,0.410651161
GSU1359,-0.543583462,-0.599089607,-0.463448934,-0.463448934,0.342827541,0.336097644,0.08017805,-0.077763506
GSU1360,-1.074870603,-0.631382033,0.095169881,0.095169881,2.905395811,0.934011014,1.037405385,0.515165531
GSU1361,-0.812195203,-0.49750021,0.398347744,0.398347744,2.461777408,0.677581542,1.383144978,-0.137659935
GSU1362,-0.499138327,-0.418385771,0.523929863,0.523929863,-2.297137693,-0.218348187,-0.939036359,0.152947962
GSU1363,-0.414642094,-0.314077677,0.493606488,0.493606488,0.081120946,-0.20432825,-1.042477577,-1.189358155
GSU1364,-0.976081415,-0.916848999,-1.386778739,-1.386778739,2.472537311,0.624404459,-1.083802501,-0.785989758
GSU1365,-1.236523644,-0.920909943,-0.680515187,-0.680515187,0.959114174,1.661628855,0.506314284,1.943952993
GSU1366,-0.785328032,-0.603401585,0.243710174,0.243710174,1.073545438,-0.029133797,1.020211439,0.750870834
GSU1367,-1.23359658,-0.945168406,-0.712247491,-0.712247491,1.327788646,0.335441518,0.970253837,1.694334693
GSU1368,-1.219430367,-1.421208601,-1.177171124,-1.177171124,0.928880935,2.381754061,-0.403787675,0.965693931
GSU1369,0.851530287,0.325404403,0.078201203,0.078201203,-5.140266124,1.134190979,-0.545871817,3.226365303
GSU1370,0.808229578,0.715401771,0.849965838,0.849965838,-0.240759492,1.265987909,0.834181002,-3.454203768
GSU1371,0.145016278,0.343461314,-0.295191771,-0.295191771,0.195396108,-4.4722079,0.530166603,-4.706816667
GSU1372,-0.115847812,0.476275722,0.22295054,0.22295054,0.687648881,-1.428295254,0.906664097,0.016746138
GSU1374,0.205738987,-0.07014609,-0.220244885,-0.220244885,-0.6955043,-1.131269507,1.132160999,0.875135885
GSU1375,-0.344518029,-0.242704739,-1.447723927,-1.447723927,-0.463032493,0.424994372,-0.018347555,-3.757818988
GSU1376,0.554286493,0.449515905,0.714163776,0.714163776,-3.539249917,0.710657047,1.779137968,-0.595640127
GSU1377,0.781909113,0.709571953,1.059945217,1.059945217,0.945373459,0.614107046,0.161066359,0.852606266
GSU1378,-0.38618381,-0.795889551,-0.95858999,-0.95858999,1.004866379,0.268223264,0.668690365,-1.671142037
GSU1379,-0.544771142,-1.410680275,-0.219333934,-0.219333934,-1.06312945,-1.137058517,0.968227155,-0.044173011
GSU1381,0.763310893,-1.18216088,0.68354046,0.68354046,0,0,0,0
GSU1382,1.191733545,-1.042066476,1.776930817,1.776930817,-0.611908592,0.90687938,-1.28684003,0.339703339
GSU1383,-2.815819464,-2.946535872,-2.373207722,-2.373207722,0.09349572,0.801446514,0.013860542,-1.181142909
GSU1384,-0.282146705,0.224963678,0.261203902,0.261203902,-1.197914368,-0.17067817,-6.089368709,-0.721891231
GSU1385,-0.792683115,-0.100716243,-0.193239295,-0.193239295,0.222957898,-1.101272331,-1.488057379,-8.49864693
GSU1386,-1.66614195,-0.64009635,-0.135138172,-0.135138172,0.724314899,2.483644117,-0.343935719,-5.478771862
GSU1387,-1.363969321,-0.503699471,-0.040169901,-0.040169901,1.104120034,0.04733626,-0.188467665,-6.052103282
GSU1388,-1.317480758,-0.854646804,-0.543305206,-0.543305206,0,0,0,0
GSU1389,-0.660389487,-0.304646093,0.532834621,0.532834621,0,0,0,0
GSU1390,-0.281167368,-0.088609641,0.587850861,0.587850861,0,0,0,0
GSU1391,0.206777826,0.178441073,0.936395861,0.936395861,0.173735675,1.338916695,-0.748047448,-3.705210849
GSU1392,-0.30707415,-0.050531545,0.158667124,0.158667124,-0.247198004,0.007484723,-1.122746182,-1.818254981
GSU1393,0.515905647,0.390040182,1.015666363,1.015666363,0,0,0,0
GSU1394,1.626680625,0.207984719,1.067955359,1.067955359,-0.157004949,1.216093708,-5.118156014,-2.977203996
GSU1395,1.839670151,0.269947604,2.489836825,2.489836825,0.804457467,1.990806036,-5.167441138,-0.450089666
GSU1396,0.851709891,0.787423625,0.963944789,0.963944789,1.363438042,-3.407780884,-6.158236761,0.021799422
GSU1397,1.283288143,0.812677595,0.958488107,0.958488107,0.072965282,-0.980225176,-4.041665852,0.742511499
GSU1398,1.034485817,0.377702695,0.620395041,0.620395041,-0.460915897,0.260888824,-2.510568805,-0.161063601
GSU1399,0.945284022,0.58623974,0.382445236,0.382445236,0.584722377,-1.130350053,-3.869083952,-1.414746587
GSU1400,2.40969334,1.010906802,2.365140678,2.365140678,-1.378981042,2.220531419,0.40437424,0.109290718
GSU1401,1.329340098,1.137182836,1.16801151,1.16801151,-0.849849941,-0.632830774,0.526615896,1.276196524
GSU1402,0.391071793,0.480892829,0.6021671,0.6021671,-0.338488719,-2.048296967,1.654701295,1.530300041
GSU1403,0.226472988,0.330386994,0.314252373,0.314252373,-6.576131219,-1.407260799,-0.099505057,2.329081201
GSU1404,1.818515154,1.036390215,1.500146895,1.500146895,-0.762193648,-2.099958052,0.841933069,-0.794855681
GSU1406,-0.405061408,-0.603019215,-0.339927466,-0.339927466,-2.699706487,-0.662748726,-6.698297731,-0.092876827
GSU1408,-0.619860341,-0.353630667,-0.122293097,-0.122293097,-3.808537153,-0.417320767,-1.758588469,0.52840188
GSU1409,-0.214749635,0.189744654,-0.16781128,-0.16781128,-4.501014464,-0.981148967,-0.027039586,0.221937109
GSU1410,-0.761615774,-0.188422011,0.247654319,0.247654319,-4.111681187,-0.839395168,0.238525603,1.283031502
GSU1411,-0.23598308,-0.184814776,0.017749357,0.017749357,-2.542745417,-8.447536114,0.762105284,0.689414907
GSU1412,-0.392925183,-0.050549018,0.46414388,0.46414388,-3.307465355,-10.40309947,1.434861856,-2.184821949
GSU1414,2.394145649,1.551774139,2.178120912,2.178120912,0.131889224,-9.487275826,-1.139054688,-1.414365253
GSU1415,1.765155782,1.583514389,1.792139368,1.792139368,0.256563444,-4.648659049,0.013329694,-0.642666234
GSU1416,2.052262434,1.950147696,1.702399863,1.702399863,0.463766093,-3.395819722,1.299623436,0.064667916
GSU1417,1.555091176,2.236483684,1.81628318,1.81628318,0.929093077,-4.357735973,-0.873163944,-0.788021452
GSU1418,2.306573008,1.51901627,1.078665369,1.078665369,0.035222624,-0.957317662,0.604781897,0.00973882
GSU1419,-0.218802385,0.199082942,0.202196054,0.202196054,-0.418615479,-1.19871493,0.248505432,0.592707438
GSU1420,-0.078601755,-0.094125835,-0.312768187,-0.312768187,-0.831122609,0.286869915,-2.418468513,-0.545054695
GSU1421,0.289301461,0.541936994,-0.091567028,-0.091567028,0.19299004,-0.590381875,-2.062381354,-2.792549069
GSU1422,0.005327831,0.179167331,-0.48537278,-0.48537278,-0.805710608,-0.712527463,0.114972864,-1.361440849
GSU1423,-0.559889535,0.065966655,-0.834393733,-0.834393733,2.169015411,-0.478464635,4.903034368,-7.12681653
GSU1424,-0.299704737,-0.210358599,-0.26979847,-0.26979847,2.707269295,1.03676921,-3.476422728,1.162170274
GSU1425,-0.178901258,-0.212785872,-0.443076081,-0.443076081,-0.057390445,2.642129299,0.955040854,2.117367952
GSU1426,1.079142895,0.321280234,1.008049007,1.008049007,1.609263593,2.516530758,-0.101629704,2.578776297
GSU1427,1.160680109,0.899006619,1.715863842,1.715863842,2.742568386,0.090376681,0.055787618,0.610280355
GSU1429,2.357615535,1.076251139,1.86046737,1.86046737,0,0,0,0
GSU1430,1.019544784,1.370762596,1.68851227,1.68851227,-0.219940178,1.815446342,-1.495733703,-1.089504675
GSU1431,2.164525254,1.269441526,1.802617579,1.802617579,-0.198129292,0.983985094,-1.423364493,-0.935907506
GSU1432,0.435302661,0.42075828,0.313389241,0.313389241,-1.90626016,0.629307617,-2.076468354,-0.693880309
GSU1433,0.493035982,0.331928122,-0.111474194,-0.111474194,-2.260161363,-1.928423311,-2.276089967,0.842678256
GSU1434,0.309260922,0.039203655,-0.312454343,-0.312454343,1.103455391,-2.128101536,-1.303328579,0.390996103
GSU1435,0.236029781,0.135419326,-0.588551458,-0.588551458,0,0,0,0
GSU1436,-0.46073735,-0.741302771,-1.311454073,-1.311454073,-3.437605513,-2.10431439,1.2770758,-1.628514607
GSU1437,-0.590784316,-0.519645672,-0.587068132,-0.587068132,0,0,0,0
GSU1438,0.289091178,0.134572957,-0.139023555,-0.139023555,-1.339223205,-4.12149168,2.67195661,0.930328475
GSU1440,0.191861304,-0.183558613,-0.600871954,-0.600871954,0.649532789,1.72906153,0.564840644,-4.226087563
GSU1441,-1.311473436,-0.899541822,-2.525214627,-2.525214627,1.746698159,0.013866206,-0.273906233,-0.982352532
GSU1442,-5.009507675,-2.590122742,-3.831295615,-3.831295615,-2.699396152,-1.179346472,-1.805107116,-1.291916812
GSU1443,-1.059054408,-0.266444223,-0.712312074,-0.712312074,-1.164853437,1.480278371,-1.881998531,-0.519515109
GSU1444,-0.704925521,-0.379118179,-0.666836099,-0.666836099,-0.683387453,1.990806036,-4.232965319,-1.014724381
GSU1445,0.734298834,0.70219256,0.23297468,0.23297468,-2.552418063,-1.504341633,0.679521755,-1.43529888
GSU1447,1.221921205,0.299370352,1.604907646,1.604907646,2.234854946,-1.661671613,-1.7300001,-2.746467409
GSU1448,1.783540849,0.799352723,2.391362322,2.391362322,2.330576626,-2.393801523,-3.476422728,-2.741467512
GSU1449,-1.229220561,-0.819272597,-0.835568923,-0.835568923,-0.304088304,0.613539417,0.108434427,-3.077344516
GSU1450,-0.290691809,-0.144056199,-0.444634881,-0.444634881,-1.08808901,1.957195452,-1.954543008,-2.301112579
GSU1451,-0.945302928,-0.642259914,-0.896428913,-0.896428913,-0.901513217,2.409921467,-2.955669709,-3.301470484
GSU1453,-1.097505226,-0.789143659,-1.013739094,-1.013739094,-0.58569013,-2.647085327,-0.228014826,-0.477035473
GSU1454,-0.681411601,-0.283635903,-0.599818639,-0.599818639,-1.002228225,-1.390871092,-1.871375871,-1.871210394
GSU1455,-1.784456098,0.470897057,-1.478882112,-1.478882112,0.461037494,-0.879728032,0.852071446,-2.214047184
GSU1456,-0.953043246,-0.667466625,-1.095683119,-1.095683119,0.414001336,-4.162334208,-2.497125445,0.826170049
GSU1457,-1.057276791,-0.875870906,-1.322211289,-1.322211289,-3.437605513,0.73621157,-2.825146334,-0.076207179
GSU1458,-1.284033543,-0.845536285,-1.052562337,-1.052562337,-4.206724447,2.016077864,-2.258281857,-4.19781711
GSU1459,0.678475411,0.478765217,0.590717784,0.590717784,-2.971423,0.158087724,-2.979427789,-0.87299961
GSU1460,0.121755948,0.29353341,0.122158073,0.122158073,-2.650856505,1.184908994,-3.435912679,-6.787293163
GSU1461,-0.193110537,-0.104897291,-0.054601585,-0.054601585,-0.91651651,0.960076891,-2.479073087,-0.67093954
GSU1462,0.214749827,0.281221556,0.462806714,0.462806714,-0.012651997,-2.837272685,0.961275599,1.794223332
GSU1463,-0.998860678,-0.635039291,-0.19625505,-0.19625505,-0.427463155,-1.278281701,-1.71675599,-0.586517574
